"BFH1_S123"	"BFH10_S128"	"BFH11_S129"	"BFH12_S130"	"BFH13_S131"	"BFH14_S132"	"BFH15_S133"	"BFH16_S134"	"BFH17_S135"	"BFH18_S136"	"BFH19_S137"	"BFH20_S138"	"BFH21_S139"	"BFH22_S140"	"BFH23_S141"	"BFH25_S143"	"BFH28_S146"	"BFH29_S147"	"BFH30_S148"	"BFH31_S149"	"BFH32_S150"	"BFH33_S151"	"BFH34_S152"	"BFH35_S153"	"BFH36_S154"	"BFH37_S155"	"BFH38A_S156"	"BFH39_S158"	"BFH4_S124"	"BFH40_S159"	"BFH41_S160"	"BFH6_S125"	"BFH8_S126"	"BFH9_S127"	"BH01_S76"	"BH02_S77"	"BH03_S78"	"BH05_S80"	"BH06_S81"	"BH07_S82"	"BH09_S83"	"BH27_S92"	"BH29_S93"	"BH30_S94"	"BH34A_S98"	"BH35_S100"	"BH36_S101"	"BH37_S102"	"BH38_S103"	"BH39_S104"	"BH44_S105"	"BH46_S107"	"BH47_S108"	"BH48_S109"	"BH49_S110"	"BH50_S111"	"BH58_S113"	"BH60_S115"	"BH61_S116"	"FH1_S162"	"FH2_S163"	"FH3_S164"	"FH4_S165"	"FH5_S166"	"FH6_S167"	"FH7_S168"	"FH9_S170"
"vanA_ARO:3000010_AAA65956.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.35514175473914e-05	0	0	0	2.7384505846592e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00339481256080648	0.00108873162765378	1.45089447644473e-05	1.30401898651644e-05	0	0	0.000132996409096954	0
"CTX-M-95_ARO:3001955_CBL80615.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.14134404674945e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"AAC(2')-Ia_ARO:3002523_AAA03550.1"	0	0	0	0	0	0	0	0	0	0	2.09264122712482e-05	0	0	0	0	0	0	0.00124215372894549	0.000304840184710571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"OXA-199_ARO:3001814_AFC95894.1"	0	0	0	7.1103526734926e-05	0	0	0	0	0	0	1.04632061356241e-05	0	3.43029637760703e-05	0	1.67734576805663e-05	4.32245515452777e-05	0	1.65620497192733e-05	0	1.14134404674945e-05	0	0.00158367059651592	1.81202094696215e-05	1.34260626728606e-05	0	1.10862286867253e-05	0	0.00102440886951825	0	9.15216620333825e-05	1.99580880151681e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	2.7384505846592e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.30401898651644e-05	0	0	0	0.000688340569734195
"MCR-3.4_ARO:3004691_SBZ31568.1"	0	0	0	0	0	0	0	0	0	0	4.18528245424963e-05	0	0	0	1.67734576805663e-05	4.32245515452777e-05	3.6837161328348e-05	1.65620497192733e-05	9.03230176920211e-05	0	0	2.34617866150507e-05	1.81202094696215e-05	0.00244354340646062	0.000134968957139858	0.000188465887674331	0	0	0	1.14402077541728e-05	3.99161760303363e-05	0	0	0	0	0.000156543519098309	0	0	0	5.19615484541439e-05	0	0	3.31488049855803e-05	1.73656334114787e-05	0	2.46202329074033e-05	0	0	2.08715979295375e-05	0	0	0	0	0.00204426768756156	1.63156091432674e-05	0	0	1.84019726914725e-05	0	4.14001531805668e-05	1.39580977904331e-05	0	0.000260803797303289	0.000372587197423139	1.48533234311177e-05	0	0.000335345405767941
"catIII_ARO:3002685_CAA30695.1"	0	0	0	0	0	0	0	0	0	0	1.04632061356241e-05	0	0	0	0	0	0	0.00127527782838404	0.000225807544230053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.39580977904331e-05	0	0	0	0	0	0
"PC1_ARO:3000621_ABX30738.1"	0	0	0	0	0	0	0	4.67814371257485e-05	0	0	0	1.76146271864156e-05	0	0	0	0	0	0.000629357889332384	0	0	0	0	0	0	0	1.10862286867253e-05	0	0	0	2.28804155083456e-05	0	0	0	0	3.22393448965117e-05	0	0	0	0	0	0	0.000150024646906277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"DIM-1_ARO:3000848_AGC92784.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.34617866150507e-05	0	0	0	0	0	0	0	1.14402077541728e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"BahA_ARO:3003984_APB03218.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.7384505846592e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"TEM-158_ARO:3001024_ABQ00181.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.84019726914725e-05	0	0	0	0	0	0	0	0	0
"VEB-9_ARO:3002378_AAK14293.1"	0	0	0	3.5551763367463e-05	0	0	2.56825127770501e-05	0.000116953592814371	0	5.35303249290723e-05	1.04632061356241e-05	3.52292543728312e-05	0	4.12617853974541e-05	0.000251601865208494	4.32245515452777e-05	3.6837161328348e-05	1.65620497192733e-05	2.25807544230053e-05	3.42403214024836e-05	1.54688611824398e-05	2.34617866150507e-05	1.81202094696215e-05	8.05563760371633e-05	0	0.000243897031107958	1.04121113679432e-05	3.72512316188454e-05	0	0.000102961869787555	5.98742640455044e-05	0	0	0	0.000128957379586047	9.96186030625605e-05	0.00020165355918532	0.000110126094378063	0	0.000155884645362432	0	4.2864184830365e-05	6.62976099711605e-05	3.47312668229574e-05	5.4769011693184e-05	0.00014772139744442	8.22588274004154e-05	7.48587041958304e-05	6.26147937886125e-05	0.000135565647664882	0.000938967136150235	6.10444708970485e-05	2.34725254090088e-05	0.000204426768756156	6.52624365730695e-05	0.000110042476395889	9.45215320049907e-05	0.000184019726914725	0	0	0	0	0	0	0	0	0
"CTX-M-88_ARO:3001948_WP_063860086.1"	0	0	0	0	0	0	0	0	0	0	0.000251116947254978	0	0	0	5.03203730416988e-05	2.16122757726389e-05	7.36743226566961e-05	3.31240994385465e-05	5.64518860575132e-05	3.42403214024836e-05	1.54688611824398e-05	4.69235732301015e-05	0	0.000134260626728606	5.99862031732702e-05	4.43449147469014e-05	1.04121113679432e-05	3.72512316188454e-05	0	0	9.97904400758407e-06	0	0	0	0	1.42312290089372e-05	0	0	0	0	0.000100654252642174	0	0	3.47312668229574e-05	0	0	0	0	0	0	0	0	0	0.000130089761935736	1.63156091432674e-05	0	3.78086128019963e-05	0	0	0	0	0	0	0	0	0	0
"CMY-14_ARO:3002025_CAD88479.1"	0	0	0	0	0	0	0	0	0	0	1.04632061356241e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.46202329074033e-05	0	0	0	0	0	3.05222354485242e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CMY-56_ARO:3002067_ADT91162.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.67734576805663e-05	0	0	0	0	0	1.54688611824398e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.42312290089372e-05	0	0	3.01868566426178e-05	0	0	2.14320924151825e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"vanSB_ARO:3002932_AAB05623.1"	0	0	0	0	0	0	0	0	0	0	0	1.76146271864156e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000828003063611335	0.000376868640341694	4.35268342933418e-05	0	0	1.48533234311177e-05	4.98736534113579e-05	0.000352995163966254
"bcr-1_ARO:3003801_ALV80601.1"	2.87125301481567e-05	0	0	0	2.05884169566202e-05	0	0	0	5.55802578923966e-05	0	2.09264122712482e-05	0	0	0	0	0	0	0.00253399360704881	5.64518860575132e-05	0	0	1.17308933075254e-05	1.81202094696215e-05	0.000147686689401466	5.99862031732702e-05	0	0	0	0	1.14402077541728e-05	9.97904400758407e-06	0	0	0	3.22393448965117e-05	0	0	0	0	0	3.35514175473914e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	3.26312182865347e-05	0	1.89043064009981e-05	0	0	0	4.18742933712994e-05	0	0	0	1.48533234311177e-05	0	0
"IMP-11_ARO:3002202_BAB72072.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.65620497192733e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"TEM-139_ARO:3001003_AAZ23494.1"	0	0	0	0	0	0	0	0	0	0	1.04632061356241e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"vanSN_ARO:3002940_AEP40504.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.20084952791778e-05	0	0	0	0	0	0	0	0	0	0	0
"Enterobacter_ARO:3004042_ABG77965.1"	5.74250602963133e-05	0	5.32821824381927e-05	3.5551763367463e-05	0	0	0	0.000116953592814371	5.55802578923966e-05	0.000107060649858145	0.0160296317997761	1.76146271864156e-05	0.000102908891328211	0.000165047141589817	1.67734576805663e-05	0.000216122757726389	0.000147348645313392	0.000264992795508372	0.000587099614998137	0.00265933162892622	0.000247501778919036	0.000492697518916065	0.0015220975954482	0.00178566633549045	0.000329924117452986	0.00119731269816634	7.28847795756023e-05	0.000819527095614599	0.000158099642299559	9.15216620333825e-05	0.000309350364235106	0.000122844086285686	0.000255356094073185	4.93181762138436e-05	0.000354632793861629	0.0042835999316901	8.06614236741279e-05	2.75315235945157e-05	0.000120747426570471	0	0.0214393558127831	4.2864184830365e-05	0.000232041634899062	0.000208387600937744	0.000191691540926144	2.46202329074033e-05	0.000164517654800831	0.000112288056293746	2.08715979295375e-05	0.000135565647664882	3.61141206211629e-05	0	4.69450508180175e-05	0.000446022040922522	0.000179471700575941	4.40169905583555e-05	0.000132330144806987	7.36078907658901e-05	0.000225039381891831	0.00366391355648016	0.000614156302779057	2.90178895288946e-05	0.000912813290561511	0.00262012932381433	7.42666171555886e-05	0.00136321319324378	0.000317695647569628
"Acinetobacter_ARO:3004573_ABO11759.2"	5.74250602963133e-05	0	0	0	0	0	0	0	0	0	0.000491770688374332	1.76146271864156e-05	0	0	0	8.64491030905554e-05	9.20929033208701e-05	0.000331240994385465	2.25807544230053e-05	6.84806428049671e-05	0	0.00109097307759986	0.000144961675756972	0	0.000449896523799526	1.10862286867253e-05	2.08242227358864e-05	4.65640395235567e-05	0	1.14402077541728e-05	4.98952200379204e-05	0	0	2.46590881069218e-05	6.44786897930234e-05	0	0	0	0	0	0	0	0	3.47312668229574e-05	0	0	6.16941205503116e-05	0	0	0	0	0	7.04175762270263e-05	0.000130089761935736	0.000375259010295149	0	0	3.68039453829451e-05	0	0	0.000195413369066064	0	0	1.20189418523593e-05	0	0	0
"OXA-141_ARO:3001802_ABQ15112.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.14320924151825e-05	3.31488049855803e-05	0	0	0	0	0	0	0	0	0	0	0	1.63156091432674e-05	0	0	0	1.87532818243193e-05	0	0	0	0	0	1.48533234311177e-05	0	0
"qacH_ARO:3003836_AAZ42322.1"	8.613759044447e-05	2.72836407290189e-05	0.000106564364876385	0.000106655290102389	0.000370591505219164	0.000652815622161671	5.13650255541002e-05	0.000140344311377246	0	8.02954873936085e-05	0.000345285802475595	0.00059889732433813	3.43029637760703e-05	6.18926780961812e-05	0.000150961119125096	0.000280959585044305	0.00027627870996261	0.000132496397754186	0.000282259430287566	0.000445124178232286	0.000541410141385391	0.000445773945685964	0.000434885027270915	0.00484680862490266	0.000344920668246303	0.00016629343030088	0.00022906645009475	9.31280790471135e-05	0.000197624552874449	0.000125842285295901	0.000279413232212354	9.8275269028549e-05	0.000331962922295141	2.46590881069218e-05	0.000161196724482559	7.11561450446861e-05	8.06614236741279e-05	0.000440504377512252	3.01868566426178e-05	0.00025980774227072	3.35514175473914e-05	6.42962772455475e-05	0.000281764842377432	0.000364678301641052	0.000219076046772736	9.84809316296132e-05	8.22588274004154e-05	0.000187146760489576	0.0001669727834363	6.77828238324409e-05	0.000216684723726977	0.000366266825382291	0.000962373541769359	0.000204426768756156	0.000261049746292278	4.40169905583555e-05	0.000226851676811978	0.000202421699606198	7.5013127297277e-05	0.000269100995673684	0.00121435450776768	0.000391741508640077	9.12813290561511e-05	7.21136511141559e-05	0.000178239881173413	0.000598483840936295	0.000794239118924071
"NDM-10_ARO:3002360_AGT37351.1"	0	0	0	0	0	0	0	0	0	0	1.04632061356241e-05	0	0	0	0	0	1.8418580664174e-05	1.65620497192733e-05	1.12903772115026e-05	1.14134404674945e-05	0	2.34617866150507e-05	0	0	0	0	0	3.72512316188454e-05	0	0	1.99580880151681e-05	0	2.55356094073185e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"AAC(3)-IIc_ARO:3002535_CAA38525.1"	2.87125301481567e-05	0	0	0	0	0	0	0.000140344311377246	5.55802578923966e-05	0.000133825812322681	0.00118234229332552	0.000105687763118494	3.43029637760703e-05	0	8.38672884028314e-05	0.000129673654635833	0.00112353342051462	0.000149058447473459	9.03230176920211e-05	1.14134404674945e-05	0.000123750889459518	0.000410581265763388	5.43606284088644e-05	0.000980102575118821	0.000494886176179479	5.54311434336267e-05	5.2060556839716e-05	0.000316635468760186	0	9.15216620333825e-05	2.99371320227522e-05	0	0	0	0.000290154104068605	0.000142312290089372	4.03307118370639e-05	2.75315235945157e-05	0	0	0.00023485992283174	6.42962772455475e-05	4.97232074783704e-05	1.73656334114787e-05	0	4.92404658148066e-05	0.000246776482201246	0	4.1743195859075e-05	0	7.22282412423257e-05	3.05222354485242e-05	0.000117362627045044	0.000631864557973573	0.000342627792008615	0.000132050971675067	3.78086128019963e-05	9.20098634573626e-05	0	0.000393301455215384	0	0	0.00011736170878648	1.20189418523593e-05	0	3.32491022742386e-05	0
"vanSD_ARO:3002934_ACM47284"	0	0	2.66410912190963e-05	0	4.11768339132404e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	1.12903772115026e-05	0	3.09377223648795e-05	0	1.81202094696215e-05	0	2.99931015866351e-05	0	1.04121113679432e-05	5.58768474282681e-05	3.95249105748898e-05	3.43206232625184e-05	2.99371320227522e-05	0	0	0	0	0	0	0	3.01868566426178e-05	0	0	0	0	0	5.4769011693184e-05	0	0	0	0	0	0	0	0	1.85842517051051e-05	0	0	0	0	9.37664091215963e-05	8.28003063611335e-05	4.18742933712994e-05	0.000116071558115578	2.60803797303289e-05	0	0	3.32491022742386e-05	3.52995163966254e-05
"AAC(6')-Il_ARO:3004635_AAA90937.1"	5.74250602963133e-05	2.72836407290189e-05	2.66410912190963e-05	7.1103526734926e-05	0	0	2.56825127770501e-05	0	0	8.02954873936085e-05	0.00254255909095665	0	0.000137211855104281	0	1.67734576805663e-05	0.00019451048195375	0.000589394581253569	0.000480299441858924	2.25807544230053e-05	0	1.54688611824398e-05	7.03853598451522e-05	0.000144961675756972	5.37042506914422e-05	0.000944782699979005	0	0	1.86256158094227e-05	0	0	5.98742640455044e-05	0	2.55356094073185e-05	0	0	0	0	0	0	0	0	0	0.00109391056452415	0.000903012937396892	2.7384505846592e-05	0	0.000123388241100623	0.000149717408391661	0	0.00179624483155968	0.000144456482484651	6.10444708970485e-05	2.34725254090088e-05	0	3.26312182865347e-05	4.40169905583555e-05	0	0	0	0	0	0	0	0	0	0.000448862880702221	1.76497581983127e-05
"ErmC_ARO:3000250_AAA98296.1"	0	0	0	0	0	0	0	4.67814371257485e-05	0	2.67651624645362e-05	0	0	0	2.06308926987271e-05	0	2.16122757726389e-05	0	8.28102485963663e-05	0.000124194149326529	0	0	5.86544665376268e-05	1.81202094696215e-05	6.71303133643028e-05	0	3.3258686060176e-05	0.00104121113679432	0.00183462315722814	0	0.000274564986100148	0.000109769484083425	0	0	0	3.22393448965117e-05	5.69249160357488e-05	0	0	0	0	0	0.000878715789022482	3.31488049855803e-05	0	0	0	4.11294137002077e-05	3.74293520979152e-05	0	0	3.61141206211629e-05	0	2.34725254090088e-05	3.71685034102102e-05	8.15780457163368e-05	0	0	0	0	0	0	0	0	0	0	0	0
"AAC(2')-IIa_ARO:3004628_BAM16262.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.99862031732702e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"lsaB_ARO:3003111_CAE18141.1"	0	0	0	0	0	0	2.56825127770501e-05	7.01721556886228e-05	0	0	0	1.76146271864156e-05	0	2.06308926987271e-05	0	0	0	1.65620497192733e-05	1.12903772115026e-05	0	0	0	0	0	0	1.10862286867253e-05	0	4.65640395235567e-05	0	2.28804155083456e-05	9.97904400758407e-06	0	2.55356094073185e-05	0	3.22393448965117e-05	0	8.06614236741279e-05	2.75315235945157e-05	0	0	0	0	0	1.73656334114787e-05	2.7384505846592e-05	0	0	0	2.08715979295375e-05	6.77828238324409e-05	0	6.10444708970485e-05	0	1.85842517051051e-05	1.63156091432674e-05	0	0	0	1.87532818243193e-05	0	0	0	0	0	0	0	0
"dfrI_ARO:3004645_ABO40886.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"OXA-333_ARO:3001521_AGW16415.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.14134404674945e-05	0	0	0	2.68521253457211e-05	0.00103476200473891	1.10862286867253e-05	1.04121113679432e-05	0	0	0	1.99580880151681e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.05647068501039e-05	0	0	0	3.61141206211629e-05	0	2.34725254090088e-05	3.71685034102102e-05	0	0	1.89043064009981e-05	0	0	0.000558902067937651	0.000642072498359923	0.00063839356963568	0.00011736170878648	0.000204322011490108	0.000386186409209061	0.00384027131267456	3.52995163966254e-05
"OXA-237_ARO:3001678_AFH36331.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.65620497192733e-05	1.12903772115026e-05	0	0	0	0	0	0	0	0	2.79384237141341e-05	0	1.14402077541728e-05	9.97904400758407e-06	0	2.55356094073185e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"NDM-6_ARO:3002356_AEX08599.1"	2.87125301481567e-05	0	2.66410912190963e-05	0	0	0	0	0.000280688622754491	0.000277901289461983	0.000187356137251753	0.00167411298169985	1.76146271864156e-05	0.000102908891328211	0.000165047141589817	0	0.000129673654635833	0.00543348129593134	0.00187151161827788	0.00231452732835804	6.84806428049671e-05	4.64065835473192e-05	0.00133732183705789	5.43606284088644e-05	0.000107408501382884	5.99862031732702e-05	0	0.00022906645009475	0.0011454753722795	0	0.000308885609362666	0.000149685660113761	2.45688172571372e-05	7.66068282219555e-05	2.46590881069218e-05	6.44786897930234e-05	1.42312290089372e-05	0	0	0	0	0	0	0	1.73656334114787e-05	0	9.84809316296132e-05	0.000370164723301869	0	6.26147937886125e-05	3.38914119162204e-05	3.61141206211629e-05	0	2.34725254090088e-05	0	6.52624365730695e-05	2.20084952791778e-05	0	0	0	0.000683102527479352	0.000837485867425987	0	0	1.20189418523593e-05	0	0	0
"CMY-28_ARO:3002039_ABQ51091.1"	0	0	0	0	0	0	2.56825127770501e-05	0	0	0	0	0	0	0	0	0	0	0	6.77422632690158e-05	0	1.54688611824398e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.05647068501039e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"OXA-129_ARO:3001811_CAP69660.1"	0.000114850120592627	0.000109134562916076	0.000266410912190963	3.5551763367463e-05	2.05884169566202e-05	5.67665758401453e-05	7.70475383311503e-05	0.000537986526946108	0.00033348154735438	8.02954873936085e-05	5.23160306781204e-05	0.000123302390304909	0.000102908891328211	4.12617853974541e-05	3.35469153611325e-05	8.64491030905554e-05	0.000294697290626784	0	6.77422632690158e-05	0.000171201607012418	0.000665161030844909	0.000140770719690304	0.000235562723105079	0.000322225504148653	4.49896523799526e-05	1.10862286867253e-05	2.08242227358864e-05	0.000111753694856536	3.95249105748898e-05	4.57608310166913e-05	7.98323520606726e-05	0.000122844086285686	0.000153213656443911	0.001578181638843	0.00174092462441163	0.00207775943530483	0.0298043960475902	0.00341390892571995	0.000150934283213089	0.000285788516497792	3.35514175473914e-05	0.000878715789022482	0.00599993370239003	0.00373361118346792	0.00424459840622176	0.0372257921559938	0.00653957677833302	0.0457386682636524	0.0692310903322758	0.00125398224090016	0.0019501625135428	0.00387632390196258	0.00706523014811164	0.00341950231373934	0.0102462025419719	0.00129850122147149	0.0574123785398314	0.0513967097272828	0.00371314980121521	4.14001531805668e-05	0.000251245760227796	5.80357790577891e-05	0.000521607594606578	2.40378837047186e-05	5.94132937244708e-05	1.66245511371193e-05	3.52995163966254e-05
"baeS_ARO:3000829_BAA15934.1"	5.74250602963133e-05	2.72836407290189e-05	0.000159846547314578	0	0	0.000113533151680291	7.70475383311503e-05	0.00032747005988024	0	5.35303249290723e-05	0.0168352986722191	5.28438815592468e-05	3.43029637760703e-05	0.000825235707949083	1.67734576805663e-05	0.000583531445861249	0.00302064722892454	0.000927474784279302	0.004267762585948	0.00276205259313367	0.000278439501283915	0.00153674702328582	0.00106909235870767	0.00185279664885476	0.000539875828559431	0.00225050442340525	0.00048936923429333	0.00338986207731493	5.92873658623347e-05	0.000526249556691949	0.000938030136712903	0.000147412903542823	2.55356094073185e-05	0.000221931792962296	0.000128957379586047	0.00288893948881425	4.03307118370639e-05	2.75315235945157e-05	0.000211307996498325	5.19615484541439e-05	0.0116758933064922	0.000214320924151825	4.97232074783704e-05	0.000225753234349223	0.000219076046772736	9.84809316296132e-05	0.0005346823781027	0.000149717408391661	0.000104357989647687	0.000305022707245984	7.22282412423257e-05	3.05222354485242e-05	2.34725254090088e-05	0.000483190544332732	0.000261049746292278	0.000418161410304378	7.56172256039926e-05	0.00014721578153178	0.000318805791013427	0.00304291125877166	0.000530407716036459	5.80357790577891e-05	0.00148658164462875	0.00620177399581741	0.000401039732640178	0.00475462162521612	0.000317695647569628
"cml_ARO:3002690_CAA42594.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ACT-19_ARO:3001840_AHM76779.1"	0	0	0	0	0	0	0	0	0	0	6.27792368137445e-05	0	0	0	0	0	0	1.65620497192733e-05	0	0	0	0	0	0	0	0	0	0	0	0	9.97904400758407e-06	0	0	0	0	0	0	0	0	0	3.35514175473914e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.6056825557078e-05	0	0	0
"AAC(6')-Iid_ARO:3002589_CAE50925.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.12903772115026e-05	0	0	1.17308933075254e-05	0	0	0	0	0	0	0	2.28804155083456e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Pseudomonas_ARO:3004054_SIP52035.1"	0.00017227518088894	2.72836407290189e-05	0.000106564364876385	0.000248862343572241	0.000123530501739721	0	0.000513650255541002	4.67814371257485e-05	0.000277901289461983	0	0.00074288763562931	0.00044036567966039	0.000720362239297475	0.000412617853974541	0.000184508034486229	0.00356602550248541	0.000791998968559483	0.00915881349475811	0.000327420939133576	4.56537618699781e-05	0.000139219750641958	0.000164232506305355	0.0010147317302988	0.000684729196315888	0.00226447916979095	4.43449147469014e-05	0.000291539118302409	4.65640395235567e-05	1.97624552874449e-05	0.000102961869787555	6.98533080530885e-05	0.000171981720799961	0.000919281938663466	0.000221931792962296	0.000128957379586047	2.84624580178744e-05	0.00020165355918532	0.00019272066516161	9.05605699278534e-05	7.79423226812159e-05	0.000167757087736957	0.000364345571058102	8.28720124639507e-05	5.20969002344361e-05	5.4769011693184e-05	0.000123101164537017	0.000205647068501039	0.000187146760489576	8.34863917181499e-05	0.000101674235748661	3.61141206211629e-05	0.00021365564813967	4.69450508180175e-05	3.71685034102102e-05	6.52624365730695e-05	8.80339811167111e-05	3.78086128019963e-05	1.84019726914725e-05	0	6.21002297708502e-05	0.000307078151389529	4.35268342933418e-05	0.000169522468247138	0.000132208360375953	8.91199405867063e-05	0.000315866471605267	0.00127078259027851
"ANT(6)-Ib_ARO:3002629_CBH51824.1"	0.000114850120592627	8.18509221870566e-05	5.32821824381927e-05	7.1103526734926e-05	0	0	0	2.33907185628743e-05	0	5.35303249290723e-05	0	1.76146271864156e-05	3.43029637760703e-05	0	0	0	0	1.65620497192733e-05	3.38711316345079e-05	0	4.64065835473192e-05	1.17308933075254e-05	1.81202094696215e-05	0	1.49965507933175e-05	0	1.04121113679432e-05	4.65640395235567e-05	1.97624552874449e-05	0	2.99371320227522e-05	0	0	0	0	0	0.000241984271022384	2.75315235945157e-05	3.01868566426178e-05	0	0	0.000385777663473285	0	1.73656334114787e-05	0.000355998576005696	7.38606987222099e-05	8.22588274004154e-05	0	0	0.000576154002575747	0.000288912964969303	0.00305222354485243	0.00018778020327207	0.000167258265345946	9.78936548596042e-05	0.000924356801725466	0	1.84019726914725e-05	3.75065636486385e-05	0.000103500382951417	0	7.25447238222364e-05	0	4.80757674094373e-05	1.48533234311177e-05	4.98736534113579e-05	7.05990327932507e-05
