"BFH12_S130"	"BH09_S83"	"BFH35_S153"	"BSE93_S121"	"BH47_S108"	"BH52_S112"	"BH36_S101"	"BFH33_S151"	"BFH9_S127"	"FH6_S167"	"BH10_S84"	"BFH15_S133"	"BFH22_S140"	"BFH31_S149"	"BH50_S111"	"BH30_S94"	"BFH32_S150"	"BFH6_S125"	"BFH8_S126"	"BSE100_S122"	"BFH20_S138"	"BFH21_S139"	"BFH14_S132"	"BFH24_S142"	"FH1_S162"	"BH34.B_S99"	"BH34.A_S98"	"BH06_S81"	"BSE79_S120"	"BH20_S88"	"BFH17_S135"	"BH31_S95"	"BH11_S85"	"BFH36_S154"	"BH22_S89"	"BFH38.B_S157"	"BH45_S106"	"BH61_S116"	"FH5_S166"	"BFH25_S143"	"BFH41_S160"	"BFH18_S136"	"BH59_S114"	"BH13_S86"	"BH03_S78"	"BH38_S103"	"BFH40_S159"	"BH33_S97"	"BH32_S96"	"BFH13_S131"	"BFH4_S124"	"BFH10_S128"	"BFH39_S158"	"BFH19_S137"	"BH37_S102"	"FH8_S169"	"BH04_S79"	"BH25_S91"	"BH01_S76"	"BFH23_S141"	"BH58_S113"	"BFH38.A_S156"	"BH14_S87"	"BSE74_S119"	"BH05_S80"	"BFH1_S123"	"FH3_S164"	"BH63_S118"	"BH48_S109"	"BFH34_S152"	"BFH28_S146"	"BH07_S82"	"BFH11_S129"	"BH44_S105"	"FH10_S171"	"FH9_S170"	"BFH27_S145"	"BFH29_S147"	"FH7_S168"	"BFH16_S134"	"FH4_S165"	"BH02_S77"	"BH29_S93"	"BH39_S104"	"BH60_S115"	"BH62_S117"	"BH27_S92"	"BFH26_S144"	"BH35_S100"	"BFH37_S155"	"FH2_S163"	"BFH42_S161"	"BH46_S107"	"BH24_S90"	"BH49_S110"	"BFH30_S148"
"CMY-59_ARO:3002069_BAJ17544.1"	6.78564158241162e-05	3.34526477770716e-05	0.000160860065148326	0	0.00019339865910263	0	0.000681512958768466	0.000139892748892516	0	0	0	0.000335973122150228	0.000225576244770733	0.000102408884539672	0.000372039188127816	0.000101650120285976	1.52807065798723e-05	0.000143112701252236	0.000292127172695847	0	0.000415649192081883	2.98044825941822e-05	5.3527459586768e-05	0	0	0.000513334474076609	0.000292631018888002	2.87993548944504e-05	0	0	0	0.000403243872933375	0	0.000176756517896597	0	0.000171945812505373	0.000165394051327287	0.000794137819008772	1.20124448929091e-05	0.000322213391188538	0.000158914613191899	0.000593946906311331	0.000204398659144796	1.61820153081865e-05	0.00148639378001372	0.000265696533682145	0.000193476430018437	0.00100654252642174	9.2206265415735e-05	0	1.94870995401045e-05	0.000132471386180585	0.00036187506959136	9.30280634658122e-05	0.00089483857112177	2.7387505819845e-05	0	0	6.42694173977313e-05	0.000184217577706324	0.000169042655096636	8.31739166597355e-05	0	0	8.22661584446212e-05	0.000109277674571085	0	0	0.000637845499645641	7.13623064297438e-05	0.000415958331826238	8.8658377108407e-05	7.60456273764259e-05	0.00024132730015083	0	0	8.46023688663283e-05	0.00022648224540969	1.6606330333123e-05	6.94540908459508e-05	2.60657639223762e-05	5.67528837559058e-05	0.000162424675556711	0.000943396226415094	0.000145950778100086	0.000470416056868074	0.000511956313061285	0.000423382387292689	0.000740072619625801	0.000431936737880852	0	0	0.000262405971193656	0	0.000109287911195766	0.000168546900984314
"GES-21_ARO:3002350_AFK80745.1"	0.000814276989889394	0.000100357943331215	0.006407592595075	0.000250928435210278	0.00135379061371841	0.00144474814525576	0.00659464010102427	0.00456982979715551	0.000808930593755056	0.000222456213202035	5.91996211224248e-05	0.00031197504199664	0.00285046345664835	0.00714586438787934	0.00103344218924393	0.00941957781316708	0.00223098316066135	0.00219439475253429	0.00754661862797605	0	0.00923087580748515	0.0011623748211731	0.00206080719409057	0.0028169014084507	0.0242922337546949	0.000586667970373267	0.000452247938281458	5.75987097889007e-05	7.60138345178823e-05	3.18593092901746e-05	0.000909003923069563	0.0012545364935705	0.000165105048086845	0.000309323906319045	0	0.0013632846562926	0.00275656752212145	0.00110096379453489	0.000144149338714909	0.00721757996262325	0.00358551096014223	0.00113624625555211	0.014532744665195	0.00137547130119585	0.00118149249180578	0.00351536952256377	0.00159333530603419	0.000880724710619024	0.00274313639611812	0.000817210452121683	0	0.000370919881305638	0.000547452028356159	0.00217065481420228	0.00314983177034863	0.00373839454440884	0.00015236934328813	4.9921373836208e-05	6.42694173977313e-05	0.0135148713826367	0.017186003268158	0.00121641853114863	0.000577124868835257	3.96196513470681e-05	0.000877505690075959	0.00144792918806688	0.00131210889061914	0	0.0166194188518781	0.00219439092271462	0.00128404528520273	0.000132987565662611	0.00144486692015209	0.00235294117647059	0.00347222222222222	0.0060489897835376	8.46023688663283e-05	0.00184421256976462	0.00654289415125046	0.000648238181228874	0.00113386073062336	0.027752160156638	0.0120519109263079	0.00393623942745608	0.0261434331271779	0.00083629521220991	0.00503423707843597	0.0150957720158841	0.00298341774786651	0.0176208038453445	0.00478488807522676	0.00059183270862103	0.00104962388477462	2.34400637569734e-05	0.00346598804078	0.00301137129758641
"Streptomyces_ARO:3003318_AAO47226.2"	0.000101784623736174	0	2.68100108580544e-05	0.000100371374084111	2.14887399002922e-05	0.000156188988676298	6.01334963619235e-05	2.33154581487526e-05	4.62246053574318e-05	0.000133473727921221	2.95998105612124e-05	0.000215982721382289	0	2.27575298977049e-05	0.000144681906494151	0	7.64035328993613e-05	7.15563506261181e-05	0.00097375724231949	0.000542178280975921	3.46374326734902e-05	0.000208631378159275	0.00053527459586768	0	0.000121158273090748	2.44444987655528e-05	2.66028198989093e-05	0.000143996774472252	0.000152027669035765	7.96482732254365e-05	0.000765476987848053	4.4804874770375e-05	0.00189870805299872	0.000117837678597732	1.6095284081764e-05	0.000122818437503838	0.000110262700884858	9.02429339782695e-05	4.80497795716362e-05	0.00017184714196722	0.000119185959893924	0.000103295114141101	4.08797318289592e-05	1.61820153081865e-05	0.000114337983077979	0	6.82857988300367e-05	0	4.61031327078675e-05	8.17210452121683e-05	0.000506664588042716	0.000238448495125053	0.00012990387113536	5.16822574810068e-05	7.15870856897416e-05	0.00016432503491907	0.000380923358220326	0	0	1.67470525187567e-05	3.75650344659191e-05	6.23804374948016e-05	0.000577124868835257	0.00645800316957211	5.48441056297474e-05	2.73194186427713e-05	0.000173025348213513	0	0.000106307583274274	0	0.000144681158896083	0	0.000126742712294043	6.03318250377074e-05	0	5.27528178796884e-05	0.000972927241962775	0.000436787187575831	0.00016606330333123	4.63027272306339e-05	0.000104263055689505	7.09411046948823e-05	4.87274026670132e-05	3.25309043591412e-05	0.000145950778100086	0.000156805352289358	4.26630260884405e-05	0	0	4.43012038852156e-05	0.000416077223932762	0.000123298480962715	5.83124380430346e-05	7.03201912709203e-05	9.36753524535136e-05	1.12364600656209e-05
"TaeA_ARO:3003986_APB03219.1"	6.78564158241162e-05	0	5.36200217161088e-05	0	4.29774798005845e-05	0	0.00018040048908577	3.49731872231289e-05	4.62246053574318e-05	4.44912426404069e-05	0	2.39980801535877e-05	6.15207940283816e-05	4.55150597954098e-05	0.000103344218924393	3.38833734286586e-05	0	2.38521168753727e-05	0	0	0	2.98044825941822e-05	0	0	4.03860910302492e-05	2.44444987655528e-05	0	0	0	7.96482732254365e-05	0	4.4804874770375e-05	4.12762620217113e-05	5.89188392988658e-05	4.82858522452921e-05	2.45636875007676e-05	0	5.41457603869617e-05	0	2.14808927459025e-05	4.96608166224685e-05	7.74713356058258e-05	0	1.61820153081865e-05	0	2.04381948986266e-05	6.82857988300367e-05	0	0	2.04302613030421e-05	3.89741990802089e-05	2.6494277236117e-05	4.63942396911999e-05	1.03364514962014e-05	0	4.10812587297675e-05	0	0	6.42694173977313e-05	1.67470525187567e-05	5.63475516988787e-05	3.11902187474008e-05	0	0	0	5.46388372855426e-05	0	0	3.54358610914245e-05	0	0	0	0	3.01659125188537e-05	0	1.75842726265628e-05	0	0	4.9818990999369e-05	4.63027272306339e-05	0	1.41882209389765e-05	1.62424675556711e-05	3.25309043591412e-05	0	0	4.26630260884405e-05	0	2.31272693633063e-05	0	1.38692407977587e-05	2.46596961925429e-05	0.000174937314129104	2.34400637569734e-05	3.12251174845045e-05	3.37093801968628e-05
"CTX-M-100_ARO:3001959_CBW46935.1"	0	0	1.34050054290272e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.22818437503838e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.07934791649339e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"OXA-283_ARO:3001738_ENU15301.1"	0	0	0	0	0	0	0	0	0	5.93216568538759e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"tetA(46)_ARO:3004032_AET10444.1"	0	3.34526477770716e-05	4.02150162870816e-05	0	0	0	0	2.33154581487526e-05	0	0	0	0	0	1.13787649488525e-05	0	0	0	0	0	0	0	0	2.6763729793384e-05	0	6.05791365453738e-05	0	2.66028198989093e-05	0	0	6.37186185803492e-05	0	2.24024373851875e-05	0	0	0	1.22818437503838e-05	0	0	0	0	3.97286532979748e-05	0	0	0	0	0	5.69048323583639e-05	0	0	0	0	0	2.783654381472e-05	0	0	0.00010955002327938	0	2.4960686918104e-05	0	0	0	1.03967395824669e-05	0	0	0	5.46388372855426e-05	1.44187790177928e-05	0	0.000265768958185684	0	0	0	0	0	0	0.00012308990838594	0	0	3.3212660666246e-05	0	1.30328819611881e-05	2.83764418779529e-05	1.62424675556711e-05	0	1.82438472625107e-05	0	0	0	0	1.10753009713039e-05	0	4.93193923850858e-05	0	0	1.56125587422523e-05	1.12364600656209e-05
"Rhodobacter_ARO:3004291_ABA81355.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000113241122704845	0	0	0	0	1.62424675556711e-05	0	0	0	0	0	0	0	0	0	0	0	0	0
"mecR1_ARO:3000215_ABQ47844.1"	0	0	0	0	0	0	0	0	0	0	2.95998105612124e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.14808927459025e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.21645942771018e-05	0	0	0	0	0	0.000129418425948394	0	0	0	0	0	0	0	0	0.000191983617397982	0	0	0	0	0	0	0	7.80627937112613e-05	0
"adeC_ARO:3003811_ALX99516.1"	0	0	1.34050054290272e-05	0.000100371374084111	0	0	0	0.000781067847983213	0	2.9660828426938e-05	0	0	0	1.13787649488525e-05	0	1.69416867143293e-05	1.52807065798723e-05	0	0	0	0	0	0	0	2.01930455151246e-05	0	0	0	0	0	0	0	0	0.00025040506702018	0	0.000196509500006141	0	0	0	0.000365175176680343	2.97964899734811e-05	0	0	0	0	0	0	6.29089079013588e-05	0	0	0	0	2.783654381472e-05	1.03364514962014e-05	0	0	0	0	9.64041260965969e-05	0	0	0.000176744572901938	0	0	0	0	2.88375580355855e-05	0	0	0.000107043459644616	3.61702897240207e-05	0	0	0	0	0	0	4.85319097306479e-05	0	0	2.60657639223762e-05	0	0	0	3.64876945250214e-05	2.61342253815597e-05	0	0	0	1.10753009713039e-05	1.38692407977587e-05	0	0	0	1.56125587422523e-05	0
"OprZ_ARO:3004142_EGP45230"	0	0.00110393737664336	0	0	0	0	0	0	0	0	0.000562396400663036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.80069172589411e-05	0	0	0	4.12762620217113e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00106044538706257	0	0	1.03967395824669e-05	5.24658971668416e-05	0	0	0	0	0	0	3.56811532148719e-05	0	0	0	0	0	0	4.23011844331641e-05	4.85319097306479e-05	0	0	0	0	0	3.25309043591412e-05	1.82438472625107e-05	0	0	0	0	0	0	0	2.91562190215173e-05	0	0	0
"QepA4_ARO:3004379_AQX36338.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.41428994150183e-05	0	0	0	0	0	2.783654381472e-05	0	0	0	0	2.4960686918104e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.61773032435493e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.12364600656209e-05
"Staphylococcus_ARO:3004667_BAA14147.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00022648224540969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"VEB-3_ARO:3002372_AAS48620.1"	0.00234104634593201	0.000468337068879002	0.0126543251250017	0.000476764026899528	0.00313735602544267	0.00425614994142913	0.0129287017178135	0.00452319888085801	0.000231123026787159	1.4830414213469e-05	0.00085839450627516	0.00163186945044396	0.00582396850135346	0.0109577506457449	0.00655202347980654	0.00672584962558872	0.0015433513645671	0.00336314847942755	0.00150932372559521	0.000382714080688885	0.00810515924559672	0.00041726275631855	0.00013381864896692	0.00563380281690141	0.000323088728241993	0.0082866850815224	0.00955041234370843	0.000403190968522305	7.60138345178823e-05	4.77889639352619e-05	0.000239211558702517	0.005735023970608	0.000165105048086845	0.00120783620562675	3.21905681635281e-05	0.00151066678129721	0.0836066929459437	0.00427751507056997	4.80497795716362e-05	0.00610057353983632	0.00262209111766634	0.00131701270529904	0.00744011119287057	0.0108257682411768	0.00293467489900145	0.0040058862001308	0.00298181321557827	0.00666834423754404	0.00299670362601139	0.000796780190818641	0.000896406578844805	0.00151017380245867	0.001855769587648	0.00108532740710114	0.00826830839716515	5.477501163969e-05	0.000228554014932196	7.4882060754312e-05	0.00221729490022173	0.0164790996784566	0.0085460453409966	0.00150752723945771	0.000524658971668416	0.000158478605388273	0.00748622041846053	0.00215823407277893	2.88375580355855e-05	0	0.0250531537916371	0.00144508670520231	0.00535320287915506	0.00711483476294966	0.00124207858048162	0.0464555052790347	0.00347222222222222	0.000105505635759377	0.000169204737732657	0.00279867346113403	0	0.00757049590220864	6.51644098059404e-05	0.0109391183439509	0.00919323663650982	0.00403383214053351	0.0120591830405196	0.00329291239807652	0.00782866528722882	0.0185704274702172	0.00740072619625801	0.0190384423696714	0.000180300130370864	0.000715131189583744	0.00414018310105546	0.000140640382541841	0.0106009273859893	0.00416872668434536
"OXA-4_ARO:3001399_AET05998.1"	0	0.00173953768440772	0.000965160390889958	0.000100371374084111	2.14887399002922e-05	0	0.000160355990298463	0.000326416414082537	0	0	0.00162798958086668	2.39980801535877e-05	4.10138626855877e-05	0.000477908127851803	8.26753751395147e-05	0.000101650120285976	9.16842394792335e-05	4.77042337507454e-05	0	0	6.92748653469805e-05	0	0	0	8.07721820604984e-05	4.88889975311056e-05	0.000239425379090184	5.75987097889007e-05	0	0	0	0	0	0.000500810134040359	0	0.000135100281254222	5.51313504424291e-05	0	1.20124448929091e-05	0.000107404463729513	0.000198643266489874	0	0.000204398659144796	1.61820153081865e-05	0	0.000102190974493133	0.000102428698245055	6.29089079013588e-05	9.2206265415735e-05	0	0	0	0.000538173180417919	0.00318362706083002	0	0	0	4.9921373836208e-05	6.42694173977313e-05	0.000552652733118971	0.000244172724028474	0.00023912501039674	0	0	0	0	2.88375580355855e-05	0	0.0015946137491141	0.000142724612859488	0.000217021738344124	0	2.53485424588086e-05	0.000180995475113122	0	5.27528178796884e-05	4.23011844331641e-05	0.000355900671358085	0	0	1.30328819611881e-05	0.000354705523474412	0.000357334286224763	0	0.000456096181562768	0	8.53260521768809e-05	0.000306587245970568	9.25090774532251e-05	0.000265807223311293	5.54769631910349e-05	0	0	0	0.000530826997236577	0.00100004494584026
"JOHN-1_ARO:3000840_AAK38324.1"	0	0	0	0	0	3.90472471690746e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.3212660666246e-05	0	1.30328819611881e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"GOB-12_ARO:3004804_AAT68579.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.47297098247165e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"smeS_ARO:3003067_AAD51347.1"	0	6.69052955541431e-05	5.36200217161088e-05	0	0	0	0	3.49731872231289e-05	0	0	0.00097679374852001	0	0	0	0	0	0	0	0	0	0	0	0	0	2.01930455151246e-05	0	0	0	0	0	0	0	0	0.000103107968773015	0	0	0	0	0	0	0	0	4.08797318289592e-05	0	0	0	0	0	0	0	0	0	0	0.00015504677244302	0	5.477501163969e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	5.35217298223079e-05	0	2.21645942771018e-05	0	0	0	0	0	1.61773032435493e-05	0.000132850642664984	0	3.90986458835642e-05	0	0	0	0	0	0	0	0	0	4.16077223932762e-05	0	0	0	0	0
"Enterococcus_ARO:3004458_CAA63498.2"	0	0	0	0	0	0	0	1.16577290743763e-05	0	1.4830414213469e-05	0	0	0	0	0	0	0	2.38521168753727e-05	0	0	0	0	0	0	8.07721820604984e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000119185959893924	0	0	0	0	0	0.000352809960621856	0	0	0	0	0	0.0002783654381472	0	0	0	0	0	0	0	0	0	0	0	0	2.73194186427713e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00132935396004118	0	0	0	0	0	0.000213315130442202	0	0	0	0	0	0	0	0	1.12364600656209e-05
"CMY-45_ARO:3002056_CBB16411.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.14808927459025e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.53485424588086e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"TriA_ARO:3003679_AAG03546.1"	0	3.34526477770716e-05	0.000509390206303034	0	0	0	0	1.16577290743763e-05	0	1.4830414213469e-05	0.00011839924224485	0	0	0	0	0	0	0	0	0	0	0	0	0	4.03860910302492e-05	0	0	0	0	0	0	0	0	2.94594196494329e-05	0	0	0	0	0	0	0	0	2.04398659144796e-05	0	0	0	0	0	0	0	0	0	1.855769587648e-05	5.16822574810068e-05	0	0	0	0	0	1.67470525187567e-05	1.87825172329596e-05	0	0	0	0	0	0	0	0	0	1.80851448620103e-05	0	0	3.01659125188537e-05	0	8.7921363132814e-05	4.23011844331641e-05	0.00651945320715037	1.6606330333123e-05	0	2.60657639223762e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	3.12251174845045e-05	0.000213492741246798
"CAU-1_ARO:3000855_CAC87665.1"	0	0	0	0.000903342366757001	2.14887399002922e-05	0.000117141741507224	0	0	0	0	0	2.39980801535877e-05	0	0	0	0	1.52807065798723e-05	2.38521168753727e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.93216332449371e-06	0	0	0	0	0	0	0	6.91546990618013e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.92028830371798e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.38692407977587e-05	0	0	0	0	0
"OXA-664_ARO:3004479_EOR02560.1"	0	0	1.34050054290272e-05	0	0	0	8.01779951492313e-05	3.49731872231289e-05	0	0	2.95998105612124e-05	0	0	0	0	0	1.52807065798723e-05	0	0	0	1.73187163367451e-05	0	0	0	0	0	0	0	0	0	0	0	0	0.000486080424215643	0	0.000405300843762666	0	0	0	6.44426782377076e-05	7.94573065959497e-05	0	2.04398659144796e-05	0	0	4.08763897972531e-05	2.27619329433455e-05	0	2.30515663539337e-05	0	0	0	0	0	3.57935428448708e-05	0	0	0	0	5.02411575562701e-05	0	0.000519836979123347	0	0	0	0	0	0	0	0	1.80851448620103e-05	0	0	0	0	1.75842726265628e-05	0	0	0	0	0	0	0	0	0	0	0	0.000116795141322121	0	0	0	0	0	0	0	7.86552204593465e-05
"TLA-2_ARO:3003203_CAG27800.1"	0.000271425663296465	0	2.68100108580544e-05	0	8.5954959601169e-05	3.90472471690746e-05	0.000120266992723847	1.16577290743763e-05	0.000277347632144591	0	0	0	0.000328110901484702	0	0.000847422595180026	0.000169416867143293	3.05614131597445e-05	0.000405485986881336	0.000292127172695847	0	0.00077934223515353	0	0	0.00140845070422535	0	0.000268889486421081	7.98084596967278e-05	0	0	0	4.78423117405033e-05	6.72073121555625e-05	0	1.47297098247165e-05	0	0	0.000385919453097004	0	0	0	1.98643266489874e-05	0.000103295114141101	0.00126727168669774	3.2364030616373e-05	3.81126610259928e-05	0.000163505559189012	9.10477317733822e-05	6.29089079013588e-05	4.61031327078675e-05	2.04302613030421e-05	5.84612986203134e-05	0.00113925392115303	1.855769587648e-05	2.06729029924027e-05	0.000322141885603837	0	0	0	0	1.67470525187567e-05	0.00142747130970493	0	0	0	0	0.000409791279641569	0	0	0.000141743444365698	5.35217298223079e-05	3.61702897240207e-05	0	0.000202788339670469	0.000603318250377074	0	1.75842726265628e-05	0	1.61773032435493e-05	0	0.000717692272074825	0	8.51293256338588e-05	0.000227394545779395	9.75927130774235e-05	0.00182438472625107	0	0.000127989078265321	1.45993926652651e-05	0.000578181734082657	3.32259029139117e-05	0	2.46596961925429e-05	0	0	0.00048398932100982	3.37093801968628e-05
"OXA-75_ARO:3001620_CAP01453.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.61773032435493e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"KPC-4_ARO:3002314_ACA34343.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.03860910302492e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"OKP-B-3_ARO:3002436_CAJ19611.1"	0	0	2.68100108580544e-05	0	0	0	0	0	0	0	0	0	0	6.82725896931147e-05	0	0	0	0	2.43439310579872e-05	0	0	0	0	0	0	0	2.66028198989093e-05	0	0	0	0	0	0	0	0	0	0	0	1.20124448929091e-05	0	1.98643266489874e-05	0	0	9.70920918491189e-05	0	0	0	0	0	0	0	0	9.27884793823999e-06	2.06729029924027e-05	0	0	0	0	0	0	0	0	0	0	2.74220528148737e-05	0	0	0	3.54358610914245e-05	3.56811532148719e-05	0	0	0	0	0	0	0	0	0	0	0	0.000170258651267718	0	0	0	0	0	0	0	1.10753009713039e-05	0	0	0	0	0	0.000168546900984314
"TEM-146_ARO:3001013_AAZ14084.2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.12364600656209e-05
"dfrA16_ARO:3003014_AAK60186.1"	0	6.69052955541431e-05	0.000388745157441789	2.50928435210278e-05	0.000257864878803507	0	6.01334963619235e-05	0.000419678246677547	4.62246053574318e-05	1.4830414213469e-05	2.95998105612124e-05	0.000119990400767939	4.10138626855877e-05	0.000273090358772459	6.2006531354636e-05	3.38833734286586e-05	0.000106964946059106	0	2.43439310579872e-05	0	0.000121231014357216	0.000208631378159275	0	0	0	0	5.32056397978186e-05	0	0	0	9.56846234810066e-05	0	0	5.89188392988658e-05	0	0.000429864531263433	2.75656752212145e-05	5.41457603869617e-05	0	0.000300732498442635	0.000168846776516393	0.000103295114141101	4.08797318289592e-05	8.09100765409324e-05	0.000114337983077979	0.000143067364290386	0.000147952564131746	0	0.000207464097185404	0.000143011829121294	0	7.9482831708351e-05	0.00024125004639424	0.000279084190397437	0.000107380628534612	0	0	0	0.000128538834795463	0.000368435155412647	0.000169042655096636	0.00037428262496881	0	0	5.48441056297474e-05	0	1.44187790177928e-05	0	0.000124025513819986	0.000784985370727182	0.000126596014034072	0	5.06970849176172e-05	9.04977375565611e-05	0	0	4.23011844331641e-05	0.000372077974601634	0	0.000231513636153169	5.21315278447523e-05	0.000397270186291341	0.000276121948446408	6.50618087182824e-05	0.000127706930837575	0.000104536901526239	4.26630260884405e-05	0.000218990889978977	4.62545387266125e-05	0.000287957825253901	1.38692407977587e-05	4.93193923850858e-05	0	0	9.36753524535136e-05	6.74187603937256e-05
"OXA-53_ARO:3001810_AAP43641.1"	0	0	0	0	0	0	2.00444987873078e-05	0	0	0	0	9.59923206143508e-05	0	0	0	0	3.05614131597445e-05	0	2.43439310579872e-05	0	1.73187163367451e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.45636875007676e-05	0	0	0	0	0	0	0	1.61820153081865e-05	0	0	0	0	2.30515663539337e-05	0	0	0	0	0	0	0	0	0	0	0	0	2.07934791649339e-05	0	0	0	0	0	0	3.54358610914245e-05	0	1.80851448620103e-05	0	0	0	0	0	0	0	0	0	0	0	1.62424675556711e-05	0	0	0	0	5.83975706610605e-05	0	0	0	0	0	0	1.56125587422523e-05	0
"mphI_ARO:3003991_APB03226.1"	0	0	0	2.50928435210278e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
