"BFH12_S130"	"BH09_S83"	"BFH35_S153"	"BSE93_S121"	"BH47_S108"	"BH52_S112"	"BH36_S101"	"BFH33_S151"	"BFH9_S127"	"FH6_S167"	"BH10_S84"	"BFH15_S133"	"BFH22_S140"	"BFH31_S149"	"BH50_S111"	"BH30_S94"	"BFH32_S150"	"BFH6_S125"	"BFH8_S126"	"BSE100_S122"	"BFH20_S138"	"BFH21_S139"	"BFH14_S132"	"BFH24_S142"	"FH1_S162"	"BH34.B_S99"	"BH34.A_S98"	"BH06_S81"	"BSE79_S120"	"BH20_S88"	"BFH17_S135"	"BH31_S95"	"BH11_S85"	"BFH36_S154"	"BH22_S89"	"BFH38.B_S157"	"BH45_S106"	"BH61_S116"	"FH5_S166"	"BFH25_S143"	"BFH41_S160"	"BFH18_S136"	"BH59_S114"	"BH13_S86"	"BH03_S78"	"BH38_S103"	"BFH40_S159"	"BH33_S97"	"BH32_S96"	"BFH13_S131"	"BFH4_S124"	"BFH10_S128"	"BFH39_S158"	"BFH19_S137"	"BH37_S102"	"FH8_S169"	"BH04_S79"	"BH25_S91"	"BH01_S76"	"BFH23_S141"	"BH58_S113"	"BFH38.A_S156"	"BH14_S87"	"BSE74_S119"	"BH05_S80"	"BFH1_S123"	"FH3_S164"	"BH63_S118"	"BH48_S109"	"BFH34_S152"	"BFH28_S146"	"BH07_S82"	"BFH11_S129"	"BH44_S105"	"FH10_S171"	"FH9_S170"	"BFH27_S145"	"BFH29_S147"	"FH7_S168"	"BFH16_S134"	"FH4_S165"	"BH02_S77"	"BH29_S93"	"BH39_S104"	"BH60_S115"	"BH62_S117"	"BH27_S92"	"BFH26_S144"	"BH35_S100"	"BFH37_S155"	"FH2_S163"	"BFH42_S161"	"BH46_S107"	"BH24_S90"	"BH49_S110"	"BFH30_S148"
"blaDHA-26_1_MH067966"	0	0	6.71704450041982e-05	0	0	0	2.29563141342026e-05	0	0	0	0	0	5.8899752621039e-05	2.03695027804371e-05	0	0	0	7.23003065532998e-05	0	0	0	0	0	0	2.30709778633967e-05	1.76335743255158e-05	2.64798951396152e-05	1.45634602781621e-05	0	0	0	0	0	0	0	0.000154032770471918	0	0	0	0.000286669851887243	2.82342311818849e-05	0	0	2.71193795085968e-05	0	0	0	0	0	0	0	0	0.000111282450757516	9.2206265415735e-05	0	0	0	0	0	0	0	0.000263782643102084	0	0	0	0	0	0	0	2.73440704383254e-05	5.76020275913712e-05	0	0	0	0	0	0	2.02761613171394e-05	0	0	0	0	0	0	0	0	0	0	0	0.000157785268593559	1.28791293708545e-05	0	0	0	1.3599336352386e-05	1.74776286353468e-05
"blaDHA-25_1_KY563770"	0	0	6.71704450041982e-05	0	0	0	0	0.000189915487608014	0	0	0	0	0.000176699257863117	0	0	0	0	1.446006131066e-05	0	0	0	0	0	0	2.30709778633967e-05	0	1.32399475698076e-05	0	0	0	0	0	0	0	0	0.000250303252016867	0	2.41779497098646e-05	0	3.18522057652492e-05	2.82342311818849e-05	0	0	0	0	2.19423355421951e-05	3.31873091729723e-05	5.86046239048261e-05	0	0	0	0	0.000111282450757516	4.61031327078675e-05	0	0	0	0	0	0	0	0.000290160907412292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.79025385799706e-05	0	0.00145137880986938	0	0	0	0	0	1.99988000719957e-05	0	0.000301226421860432	0	0	0	0	0	1.74776286353468e-05
"blaDHA-24_1_KU759569"	0	0	3.35852225020991e-05	0	0	0	0	9.49577438040072e-05	0	0	0	0	8.83496289315585e-05	0	0	0	2.13010693136795e-05	1.446006131066e-05	0	0	0	0	0	0	0	1.76335743255158e-05	0	0	0	0	0	0	0	0	0	0.000154032770471918	0	0	0	0.000254817646121994	1.41171155909425e-05	0	0	2.71193795085968e-05	0	0	0	5.86046239048261e-05	0	0	0	0	0.000174872422618953	4.61031327078675e-05	0	0	0	0	2.22553579774331e-05	0	0	0.000237404378791876	0	0	0	0	0	0	0	0	2.88010137956856e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000215161729900308	1.28791293708545e-05	0	0	0	0	0
"blaDHA-23_1_KX068223"	0	0	3.35852225020991e-05	0	0	0	0	0.000142436615706011	0	0	0	0	0.000176699257863117	0	0	0	0	1.446006131066e-05	0	0	0	0	0	0	0	1.76335743255158e-05	0	0	0	0	1.21207713658897e-05	0	0	0	0	0.000231049155707877	0	0	0	0.000191113234591495	2.82342311818849e-05	0	0	0	0	0	6.63746183459445e-05	0	0	0	0	0	9.53849577921562e-05	4.61031327078675e-05	0	0	0	0	0	0	0	0.000290160907412292	0	0	1.98562408164886e-05	0	0	0	2.97371238253836e-05	0	2.88010137956856e-05	0	0	0	0	0	0	2.02761613171394e-05	0	0	0	0.00145137880986938	0	0	0	0	0	0	0	0.000272538191207057	0	0	0	0	0	0
"blaDHA-22_1_KM087856"	0	0	0	0	0	0	0	9.49577438040072e-05	0	0	0	0	8.83496289315585e-05	0	0	0	2.13010693136795e-05	0	0	0	0	0	0	0	1.15354889316984e-05	0	0	0	0	0	0	9.18383278077273e-06	0	0	0	3.85081926179795e-05	0	0	0	6.37044115304985e-05	1.41171155909425e-05	0	0	0	0	0	0	0	0	0	0	0	7.94874648267968e-05	9.2206265415735e-05	0	0	0	0	0	0	0	0.000211026114481667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.17205766334361e-05	0	0	0	0	0	1.74776286353468e-05
"blaDHA-21_1_KM087847"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.76924788960781e-05	0	0	0	0	0	0	0	0	2.63782643102084e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.43441153266872e-05	0	0	0	0	0	0
"blaDHA-20_1_KM087848"	0	0	3.35852225020991e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.15354889316984e-05	0	1.32399475698076e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.58974929653594e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"blaDHA-19_1_KM087849"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.15354889316984e-05	1.76335743255158e-05	0	1.45634602781621e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.35899718614375e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.19032031519682e-05	0	0	0	0
"blaDHA-18_1_KM087841"	0	0	3.35852225020991e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.21207713658897e-05	0	0	0	0	1.92540963089897e-05	0	0	0	0	0	0	0	0	0	0	3.31873091729723e-05	0	0	0	0	0	1.58974929653594e-05	0	0	0	0	0	0	0	0	2.63782643102084e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.30323459800617e-05	0	0	0	0	0	0
"blaDHA-17_1_KM087850"	0	0	0.000100755667506297	0	0	0	9.18252565368105e-05	0	0	0	0	0	0.000117799505242078	0	0	0	4.26021386273591e-05	1.446006131066e-05	0	0	0	0	0	0	5.76774446584918e-05	0	5.29597902792305e-05	0	0	0	0	0	0	0	0	5.77622889269692e-05	0	2.41779497098646e-05	0	9.55566172957477e-05	5.64684623637698e-05	0	0	0	0	0	0	0	0	0	0	0	9.53849577921562e-05	0.000115257831769669	0	0	0	0	0	0	0	0.000105513057240834	0	0	0	0	0	0	0	2.73440704383254e-05	0	0	0	0	0	0	0	2.02761613171394e-05	0	0	0	0.00145137880986938	0	0	0	0	0	1.99988000719957e-05	0	0.000143441153266872	0	0	0	0	0	0
"blaDHA-16_1_KM087852"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"blaDHA-15_1_KM087853"	0	2.50783699059561e-05	6.71704450041982e-05	0	0	0	0	0.000284873231412022	0	0	0	0	0.000117799505242078	2.03695027804371e-05	0	0	4.26021386273591e-05	1.446006131066e-05	0	0	0	0	0	0	1.15354889316984e-05	3.52671486510316e-05	0	0	0	0	1.21207713658897e-05	3.67353311230909e-05	0	0	0	0.000346573733561815	0	0	0	0.000222965440356745	0	0	0	8.13581385257905e-05	0	0	0	0	0	0	0	0	0.000222564901515031	0	2.46093269349083e-05	0	0	0	0	0	6.2266500622665e-05	0.000290160907412292	0	0	0	0	0	0	2.97371238253836e-05	0	0	0	0	0	0	0	0	0	0	1.79025385799706e-05	0	0.00145137880986938	0	0	0	0	0	3.99976001439914e-05	0	0.000215161729900308	0	0	0	0	0	1.74776286353468e-05
"blaDHA-14_1_DQ478687"	0	0	3.35852225020991e-05	0	0	0	2.29563141342026e-05	4.74788719020036e-05	0	0	0	0	5.8899752621039e-05	0	0	0	2.13010693136795e-05	4.33801839319799e-05	0	0	0	0	0	0	0	0	1.32399475698076e-05	0	0	0	0	9.18383278077273e-06	0	0	0	5.77622889269692e-05	0	0	0	6.37044115304985e-05	0	0	0	0	0	2.19423355421951e-05	0	0	0	0	0	0	0	4.61031327078675e-05	0	0	0	0	0	0	0	0.000105513057240834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00290275761973875	0	0	0	0	0	0	0	7.17205766334361e-05	0	0	0	0	0	3.49552572706935e-05
"blaDHA-13_1_KM087855"	0	0	0	0	0	0	0	4.74788719020036e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.92540963089897e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.76924788960781e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.86882306533745e-05	0	0	0	0	0	1.74776286353468e-05
"blaDHA-12_1_HG798963"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.21207713658897e-05	0	0	0	0	0	0	0	0	0	0	3.75206363499925e-05	0	0	0	0	0	0	0	0	0	0	0	0.000345773495309006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"blaDHA-10_1_KP050490"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.30515663539337e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.43441153266872e-05	1.28791293708545e-05	0	0	0	0	0
"blaDHA-9_1_KJ207201"	0	0	0	0	0	0	0	0.000142436615706011	0	0	0	0	2.94498763105195e-05	0	0	0	2.13010693136795e-05	2.89201226213199e-05	0	0	0	0	0	0	3.46064667950951e-05	1.76335743255158e-05	0	0	0	0	0	0	0	0	0	7.70163852359589e-05	0	0	0	6.37044115304985e-05	1.41171155909425e-05	0	0	0	0	0	0	0	0	0	0	0	7.94874648267968e-05	4.61031327078675e-05	0	0	0	0	0	0	0	0.000105513057240834	0	0	0	0	0	0	2.97371238253836e-05	0	0	0	0	0	0	0	0	0	0	0	2.5957844460596e-05	0	0	0	0	0	0	0	0	7.17205766334361e-05	0	0	0	0	0	1.74776286353468e-05
"blaDHA-4_1_CP026046"	0	0	0	0	0	0	2.29563141342026e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.15354889316984e-05	1.76335743255158e-05	0	0	0	0	0	0	0	0	0	5.77622889269692e-05	0	0	0	3.18522057652492e-05	0	0	0	0	0	0	0	0	0	0	0	0	1.58974929653594e-05	0.000345773495309006	2.46093269349083e-05	0	0	0	0	0	0	5.27565286204168e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000141933129219976	0	0	0	0.00145137880986938	0	0	0	0	0	0	0	2.86882306533745e-05	0	0	0	0	1.3599336352386e-05	0
"blaACC-7_1_MG028657"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"blaACC-5_1_HE819401"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"blaACC-4_1_KM087831"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"blaACC-1_2_HG530658"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"blaACC-1_1_AJ133121"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"blaACC-1d_1_ADCU02000001"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"blaACC-1c_1_AF180959"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"blaACC-1b_1_AF180955"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"blaACC-1a_1_AF180953"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"blaTEM-52_1_Y13612"	0	0	0.000134340890008396	0	0	0	0	4.74788719020036e-05	0	0	0	0	0	0	0	0	0	0	0	0	1.60158877606586e-05	0	0	0	3.46064667950951e-05	0	1.32399475698076e-05	0	0	0	0	0	0	9.81768557880165e-06	0	0	0	0	2.28916765863932e-05	0	1.41171155909425e-05	0	0	0	0	0	0	0	0	0	0	0	1.58974929653594e-05	9.2206265415735e-05	0	2.11685012701101e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.02761613171394e-05	1.80215898646579e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.7198672704772e-05	3.49552572706935e-05
"blaTEM-40_1_FR717535"	0	0	0.00036943744752309	0	0	0	0	9.49577438040072e-05	0	0	8.124796880078e-05	0	2.94498763105195e-05	4.07390055608743e-05	1.6648353477841e-05	0	0	0	0	0	1.60158877606586e-05	0	0	0	0.000149961356112079	0	0	0	0	0	0	0	0	7.85414846304132e-05	0	1.92540963089897e-05	0	0	9.15667063455728e-05	0	4.23513467728274e-05	0	0	0	0	2.19423355421951e-05	6.63746183459445e-05	0	0	0	0	0	6.35899718614375e-05	0.000806804822387681	0	2.11685012701101e-05	0	1.6844658558771e-05	2.22553579774331e-05	4.57561198810341e-05	0	2.63782643102084e-05	0	2.29621125143513e-05	1.98562408164886e-05	0	0	0	8.92113714761508e-05	2.73440704383254e-05	5.76020275913712e-05	0	1.74669438088418e-05	0	0	0	0	4.05523226342789e-05	1.80215898646579e-05	0	0	0.00725689404934688	0	0	0	0	0	9.99940003599784e-05	0	4.30323459800617e-05	1.28791293708545e-05	0	0	0	2.7198672704772e-05	0.000174776286353468
"blaTEM-36_1_KY305958"	0	2.50783699059561e-05	0.000806045340050378	0	0	0	2.29563141342026e-05	0.000474788719020036	0	0	0.0004062398440039	0	2.94498763105195e-05	8.14780111217485e-05	3.32967069556821e-05	0.00275482093663912	2.13010693136795e-05	0	0	1.79733275818685e-05	1.60158877606586e-05	0	0	0	0.000173032333975476	1.76335743255158e-05	0	0	0	0	0	0	0	5.89061134728099e-05	0	7.70163852359589e-05	4.73574540632696e-05	0	4.57833531727864e-05	0	8.47026935456547e-05	0	0	8.13581385257905e-05	0	0	6.63746183459445e-05	2.9302311952413e-05	0	0	0	0	0.000111282450757516	0.00126783614946636	0	2.11685012701101e-05	0	0	0	0.000205902539464653	0	0.000131891321551042	0	0	0	0	0	0	0.000267634114428452	0	0.000288010137956856	0	0	0	0	0	1.85825249934961e-05	2.02761613171394e-05	1.80215898646579e-05	0	0	0.0145137880986938	3.14970550253551e-05	0	0	0	0	3.99976001439914e-05	1.37670883984746e-05	7.17205766334361e-05	1.28791293708545e-05	0	0	0	0	0.000349552572706935
"blaTEM-35_1_KP860986"	0	0	0.00073887489504618	0	0	2.38140598209183e-05	2.29563141342026e-05	0.000237394359510018	0	0	8.124796880078e-05	0	2.94498763105195e-05	0.000122217016682623	1.6648353477841e-05	0	0	0	0	0	3.20317755213171e-05	0	0	0	0.000126890378248682	0	0	1.45634602781621e-05	0	0	0	0	0	9.81768557880165e-05	0	9.62704815449487e-05	0	4.83558994197292e-05	6.86750297591796e-05	6.37044115304985e-05	4.23513467728274e-05	0	0	0	0	0	6.63746183459445e-05	0	0	0	0	0	4.76924788960781e-05	0.00115257831769669	0	0	0	0	0	0.000160146419583619	0	0.000105513057240834	0	0	1.98562408164886e-05	3.53756898259516e-05	2.02708181302197e-05	0	0.000178422742952302	2.73440704383254e-05	5.76020275913712e-05	0	1.74669438088418e-05	0	0	0	0	6.08284839514183e-05	1.80215898646579e-05	3.58050771599413e-05	5.1915688921192e-05	0.0203193033381713	6.29941100507103e-05	3.91588675255512e-05	0	0	0	5.9996400215987e-05	0	0.000157785268593559	0	0	0	0	0.000108794690819088	0.000174776286353468
"blaTEM-32_1_CXLQ01000061"	0	0	0.000235096557514694	0	0	0	0	0	0	0	8.124796880078e-05	0	2.94498763105195e-05	2.03695027804371e-05	0	0	2.13010693136795e-05	0	0	0	0	0	0	0	8.07484225218886e-05	0	0	0	0	0	0	0	0	9.81768557880165e-06	0	1.92540963089897e-05	0	0	0.000114458382931966	3.18522057652492e-05	5.64684623637698e-05	0	0	2.71193795085968e-05	0	0	3.31873091729723e-05	0	0	0	5.17759138448794e-05	0	4.76924788960781e-05	0.000253567229893271	2.46093269349083e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	5.94742476507672e-05	5.46881408766509e-05	5.76020275913712e-05	0	0	0	0	0	0	2.02761613171394e-05	0	0	0	0.00145137880986938	0	3.91588675255512e-05	0	0	0	0	0	5.73764613067489e-05	0	0	0	0	0	0.000122343400447427
"blaTEM-26_1_LDCJ01000052"	0	0	0.000134340890008396	2.02683529936357e-05	0	2.38140598209183e-05	0	9.49577438040072e-05	0	0	0.000135413281334633	0	0	0	0	0	0	0	0	0	0	0	0	0	3.46064667950951e-05	0	0	0	0	0	0	9.18383278077273e-06	0	1.96353711576033e-05	4.87258198119183e-05	0	0	2.41779497098646e-05	0	6.37044115304985e-05	0	0	0	0	0	0	0	0	0	0	0	0	1.58974929653594e-05	0.000276618796247205	0	0	0	0	0	4.57561198810341e-05	0	5.27565286204168e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.05523226342789e-05	3.60431797293157e-05	0	0	0.00145137880986938	0	0	0	0	0	3.99976001439914e-05	0	0	0	0	0	0	1.3599336352386e-05	6.9910514541387e-05
"blaTEM-19_1_JX042489"	0	0	0.000134340890008396	0	0	0	0	0.000142436615706011	0	0	5.41653125338533e-05	0	0	0	3.32967069556821e-05	0	0	0	0	0	0	0	0	0	2.30709778633967e-05	0	0	0	0	0	0	0	0	9.81768557880165e-06	0	0	0	0	0	0	0	0	7.53977229887657e-05	0	0	2.19423355421951e-05	0	0	4.05531448963867e-05	0	0	0	1.58974929653594e-05	0.000207464097185404	0	0	0	0	0	0	0	2.63782643102084e-05	0	0	0	0	0	0	2.97371238253836e-05	0	2.88010137956856e-05	0	0	0	0	0	0	2.02761613171394e-05	0	0	0	0.00290275761973875	0	0	0	0	0	0	0	1.43441153266872e-05	0	0	0	0	0	3.49552572706935e-05
"blaTEM-9_1_KY271103"	0	0	0	0	0	0	0	0	0	0	2.70826562669267e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	2.30709778633967e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.2206265415735e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.88010137956856e-05	0	0	1.54947472806719e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.86882306533745e-05	0	0	0	0	0	0
"blaTEM-4_1_LK391770"	0	0	6.71704450041982e-05	0	0	0	0	4.74788719020036e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.82342311818849e-05	0	0	0	0	0	0	0	0	0	0	0	0	2.30515663539337e-05	0	0	0	0	2.22553579774331e-05	0	0	0	0	0	0	0	0	0	2.97371238253836e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	3.14970550253551e-05	0	0	0	0	3.99976001439914e-05	0	1.43441153266872e-05	0	0	0	0	2.7198672704772e-05	1.74776286353468e-05
"blaTEM-169_1_KP012538"	0	0	0.000671704450041982	0	0	0	4.59126282684052e-05	9.49577438040072e-05	0	0	2.70826562669267e-05	0	8.83496289315585e-05	2.03695027804371e-05	0	0	2.13010693136795e-05	0	0	0	1.60158877606586e-05	0	0	0	4.61419557267935e-05	0	0	0	0	0	0	0	0	5.89061134728099e-05	0	3.85081926179795e-05	0	0	6.86750297591796e-05	3.18522057652492e-05	1.41171155909425e-05	0	0	5.42387590171937e-05	0	0	0	0	0	0	0	0	9.53849577921562e-05	0.000414928194370807	0	0	0	0	0	0	0	2.63782643102084e-05	0	0	0	0	0	0	2.97371238253836e-05	0	8.64030413870568e-05	0	0	0	0	0	0	0	0	0	0	0.0058055152394775	0	3.91588675255512e-05	0	0	0	1.99988000719957e-05	0	0.000100408807286811	0	0	0	0	1.3599336352386e-05	0.000192253914988814
"blaTEM-144_1_AM049400"	0	0	0.000470193115029387	0	0	0	2.29563141342026e-05	0.000142436615706011	0	0	2.70826562669267e-05	0	2.94498763105195e-05	2.03695027804371e-05	1.6648353477841e-05	0	0	0	0	0	1.60158877606586e-05	0	0	0	9.2283911453587e-05	0	1.32399475698076e-05	0	0	0	0	0	0	1.96353711576033e-05	0	7.70163852359589e-05	0	0	0	3.18522057652492e-05	5.64684623637698e-05	0	7.53977229887657e-05	0	0	0	9.95619275189168e-05	0	0	0	0	0	6.35899718614375e-05	0.00055323759249441	0	2.11685012701101e-05	0	1.6844658558771e-05	0	4.57561198810341e-05	0	2.63782643102084e-05	0	0	0	0	0	0	8.92113714761508e-05	2.73440704383254e-05	2.88010137956856e-05	0	0	0	0	0	0	0	3.60431797293157e-05	0	2.5957844460596e-05	0.0101596516690856	3.14970550253551e-05	0	3.74097489805843e-05	0	0	0.000119992800431974	0	5.73764613067489e-05	0	0	0	3.2932652725177e-05	1.3599336352386e-05	0.000209731543624161
"blaTEM-129_1_AJ746225"	0	0	6.71704450041982e-05	0	0	0	0	4.74788719020036e-05	0	0	8.124796880078e-05	0	0	2.03695027804371e-05	0	0	0	0	0	0	0	0	0	0	1.15354889316984e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.58974929653594e-05	9.2206265415735e-05	0	0	0	0	0	0	0	2.63782643102084e-05	0	0	0	0	0	0	5.94742476507672e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.3599336352386e-05	0
"blaTEM-128_1_AY368237"	0	0	0.000671704450041982	0	2.64809469586632e-05	2.38140598209183e-05	4.59126282684052e-05	0.000664704206628051	0	0	0.000379157187736973	0	2.94498763105195e-05	4.07390055608743e-05	1.6648353477841e-05	0.00275482093663912	0	0	0	0	1.60158877606586e-05	0	0	0	0.000149961356112079	0	0	0	0	0	1.21207713658897e-05	0	0	4.90884278940083e-05	0	7.70163852359589e-05	2.36787270316348e-05	0	2.28916765863932e-05	6.37044115304985e-05	1.41171155909425e-05	0	0	0	0	0	3.31873091729723e-05	0	0	0	0	0	7.94874648267968e-05	0.00112952675134275	0	2.11685012701101e-05	0	0	0	6.86341798215511e-05	6.2266500622665e-05	7.91347929306252e-05	0	0	0	0	0	0	0.000297371238253836	2.73440704383254e-05	0.000115204055182742	0	0	0	0	0	0	4.05523226342789e-05	1.80215898646579e-05	1.79025385799706e-05	2.5957844460596e-05	0.011611030478955	0	3.91588675255512e-05	0	0	0	0.000119992800431974	0	0.000100408807286811	0	0	0	0	2.7198672704772e-05	0.000227209172259508
